time,tas,pr,evspsblpot,name
2008-02-15 12:00:00,276.0318,1.3312322e-05,3.1323490294957137e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-03-16 12:00:00,277.92017,9.439332e-06,1.5166946305601657e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-04-16 00:00:00,281.51062,2.3443596e-05,2.816774169163123e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-05-16 12:00:00,286.37958,3.9402523e-05,3.846221377552369e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-06-16 00:00:00,288.97617,4.5132125e-05,4.610748090920169e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-07-16 12:00:00,292.14285,1.9552837e-05,5.649820694731397e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-08-16 12:00:00,292.01605,1.1482234e-05,4.5138519951586236e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-09-16 00:00:00,286.01807,2.249327e-05,2.383052837800257e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-10-16 12:00:00,284.0901,9.696197e-06,1.1378228414705925e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-11-16 00:00:00,280.47693,2.0834234e-05,4.88112903904879e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2008-12-16 12:00:00,277.26697,3.10793e-05,2.642889929034271e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-01-16 12:00:00,273.83432,4.928161e-06,3.1170763944225935e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2009-02-15 00:00:00,275.94202,1.6902897e-05,5.424292155102249e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
